date,league,home_team,away_team,market,prob,fair_odds,book_odds,ev,overround,kelly,stake,pnl,bankroll_after,won
2023-09-03,P1,Sp Braga,Sp Lisbon,home,0.4244,2.356,2.9,0.2307,0.0625,0.03035,54.8387,-54.8387,1752.0383,False
2023-09-03,D1,Union Berlin,RB Leipzig,home,0.4194,2.384,3.4,0.4261,0.0564,0.04,28.5659,-28.5659,685.5811,False
2023-09-03,N1,Volendam,Twente,away,0.7296,1.371,1.53,0.1163,0.0576,0.04,28.1197,14.9034,717.8957,True
2023-09-03,B1,St. Gilloise,Antwerp,away,0.4619,2.165,3.0,0.3856,0.0622,0.04,24.9175,-24.9175,598.0201,False
2023-09-03,T1,Hatayspor,Ad. Demirspor,away,0.8522,1.173,2.0,0.7045,0.0833,0.04,27.0686,-27.0686,649.6473,False
2023-09-03,P1,Estoril,Boavista,away,0.4399,2.273,2.9,0.2758,0.0692,0.03629,61.342,116.5498,1806.877,True
2023-09-16,B1,RWD Molenbeek,Cercle Brugge,away,0.6915,1.446,1.8,0.2448,0.0603,0.04,23.9208,-23.9208,574.0993,False
2023-09-16,I1,Inter,Milan,home,0.5317,1.881,2.15,0.1431,0.0449,0.03112,17.3506,19.9532,577.4931,True
2023-09-16,T1,Kayserispor,Gaziantep,home,0.7595,1.317,1.85,0.4051,0.085,0.04,25.9859,22.088,671.7353,True
2023-09-16,SP1,Valencia,Ath Madrid,away,0.6236,1.604,2.05,0.2784,0.054,0.04,14.3404,-14.3404,344.1685,False
2023-09-16,D1,Mainz,Stuttgart,away,0.4336,2.306,2.7,0.1707,0.0447,0.02511,17.2149,29.2654,714.8465,True
2023-09-17,T1,Trabzonspor,Besiktas,away,0.542,1.845,2.15,0.1652,0.0818,0.03591,24.122,-24.122,647.6133,False
2023-09-17,F1,Strasbourg,Montpellier,away,0.4035,2.478,2.9,0.1703,0.0574,0.0224,16.5446,-16.5446,722.0517,False
2023-09-17,N1,Twente,Ajax,home,0.5649,1.77,2.6,0.4686,0.0549,0.04,28.7158,45.9453,763.841,True
2023-09-17,P1,Arouca,Casa Pia,home,0.4789,2.088,2.3,0.1015,0.0651,0.01952,35.773,-35.773,1796.8591,False
2023-09-17,P1,Gil Vicente,Estoril,home,0.5802,1.724,2.15,0.2474,0.0633,0.04,70.0815,80.5938,1832.6321,True
2023-09-18,T1,Karagumruk,Hatayspor,home,0.8025,1.246,1.91,0.5328,0.0808,0.04,25.9045,-25.9045,621.7088,False
2023-09-18,I1,Verona,Bologna,away,0.5086,1.966,2.38,0.2106,0.0458,0.03815,22.0314,-22.0314,555.4618,False
2023-09-18,P1,Boavista,Chaves,home,0.7318,1.367,1.7,0.244,0.0605,0.04,71.8744,50.3121,1847.1711,True
2023-09-22,T1,Gaziantep,Istanbulspor,away,0.6936,1.442,4.2,1.9133,0.0623,0.04,24.8684,-24.8684,596.8404,False
2023-09-23,SP1,Osasuna,Sevilla,home,0.5343,1.872,2.6,0.3893,0.0544,0.04,14.2348,-14.2348,341.6355,False
2023-09-23,P1,Estoril,Vizela,home,0.4499,2.223,2.6,0.1698,0.0543,0.02653,49.0055,-49.0055,1798.1657,False
2023-09-23,P1,Moreirense,Farense,away,0.5285,1.892,3.3,0.7441,0.0712,0.04,71.9266,-71.9266,1726.2391,False
2023-09-23,P1,Casa Pia,Guimaraes,home,0.5002,1.999,2.38,0.1904,0.0653,0.03449,59.538,-59.538,1666.7011,False
2023-09-23,I1,Sassuolo,Juventus,away,0.6184,1.617,1.8,0.1131,0.0556,0.03535,19.6356,-19.6356,535.8262,False
2023-09-23,F1,Nantes,Lorient,away,0.4086,2.447,3.0,0.2258,0.0476,0.02822,20.3763,-20.3763,701.6754,False
2023-09-23,E0,Brentford,Everton,home,0.7186,1.392,1.8,0.2935,0.0568,0.04,17.7298,-17.7298,425.516,False
2023-09-23,SP1,Girona,Mallorca,home,0.6246,1.601,1.85,0.1556,0.0644,0.04,13.7667,11.7017,355.8703,True
2023-09-23,D1,Augsburg,Mainz,home,0.5302,1.886,2.55,0.352,0.0581,0.04,28.5939,44.3205,759.167,True
2023-09-23,T1,Pendikspor,Karagumruk,away,0.6757,1.48,2.63,0.7771,0.0583,0.04,23.8736,-23.8736,572.9668,False
2023-09-23,T1,Rizespor,Sivasspor,home,0.6197,1.614,2.2,0.3634,0.0612,0.04,22.9187,-22.9187,550.0481,False
2023-09-23,F1,Brest,Lyon,home,0.4965,2.014,2.6,0.2908,0.0506,0.04,28.067,44.9072,746.5826,True
2023-09-23,G1,OFI Crete,Atromitos,home,0.5437,1.839,2.1,0.1418,0.0518,0.03223,22.3412,-22.3412,670.8387,False
2023-09-24,F1,Le Havre,Clermont,home,0.6811,1.468,2.4,0.6347,0.0669,0.04,28.1129,39.358,742.1802,True
2023-09-24,T1,Kasimpasa,Ad. Demirspor,away,0.6133,1.631,2.15,0.3185,0.0633,0.04,22.0019,-22.0019,528.0462,False
2023-09-24,N1,Waalwijk,Twente,away,0.7756,1.289,1.5,0.1634,0.0643,0.04,30.5536,-30.5536,733.2874,False
2023-09-24,I1,Udinese,Fiorentina,away,0.5516,1.813,2.25,0.241,0.0427,0.04,21.433,26.7913,562.6175,True
2023-09-24,SP1,Ath Madrid,Real Madrid,home,0.476,2.101,2.7,0.2853,0.0566,0.04,13.6654,23.2312,364.8667,True
2023-09-24,F1,Montpellier,Rennes,away,0.4465,2.239,2.5,0.1163,0.0561,0.01939,13.8972,-13.8972,702.8221,False
2023-09-24,B1,Cercle Brugge,St. Gilloise,home,0.448,2.232,2.63,0.1782,0.0662,0.02734,15.6959,-15.6959,558.4034,False
2023-09-24,SP1,Las Palmas,Granada,away,0.4161,2.403,3.6,0.4979,0.0763,0.04,14.5947,-14.5947,350.272,False
2023-09-24,SP1,Vallecano,Villarreal,away,0.4433,2.256,2.63,0.1658,0.0659,0.02543,8.9074,-8.9074,341.3646,False
2023-09-24,F1,Metz,Strasbourg,home,0.5122,1.952,2.88,0.4751,0.0631,0.04,29.8633,-29.8633,716.7193,False
2023-09-24,G1,Volos NFC,Asteras Tripolis,home,0.4189,2.387,2.7,0.131,0.0532,0.01926,12.9204,-12.9204,657.9183,False
2023-09-24,G1,Aris,Panetolikos,home,0.8332,1.2,1.5,0.2498,0.0595,0.04,26.3167,13.1584,671.0767,True
2023-09-24,B1,Anderlecht,Club Brugge,away,0.5289,1.891,2.15,0.1372,0.0655,0.02982,16.6516,-16.6516,541.7518,False
2023-09-24,E0,Chelsea,Aston Villa,away,0.4827,2.072,3.8,0.8342,0.0534,0.04,17.0206,47.6578,473.1738,True
2023-09-25,T1,Hatayspor,Trabzonspor,away,0.7945,1.259,2.25,0.7876,0.0511,0.04,21.1218,-21.1218,506.9244,False
2023-09-25,G1,Panathinaikos,AEK,draw,0.4378,2.284,3.2,0.4011,0.0503,0.04,26.8431,-26.8431,644.2336,False
2023-09-27,G1,Kifisia,Lamia,home,0.5983,1.671,2.3,0.3762,0.0604,0.04,24.7386,-24.7386,593.7257,False
2023-09-27,N1,Ajax,Feyenoord,away,0.4695,2.13,2.38,0.1175,0.044,0.02129,15.6117,21.5441,754.8315,True
2023-09-27,G1,Panetolikos,OFI Crete,away,0.5828,1.716,2.45,0.4278,0.0533,0.04,25.7693,-25.7693,618.4643,False
2023-09-27,I1,Empoli,Salernitana,away,0.4216,2.372,3.2,0.349,0.0503,0.03966,22.3134,-22.3134,540.3041,False
2023-09-27,B1,Antwerp,Gent,home,0.541,1.849,2.1,0.136,0.0665,0.03092,16.751,-16.751,525.0008,False
2023-09-27,SP1,Cadiz,Vallecano,home,0.4443,2.251,2.5,0.1107,0.0597,0.01844,6.2948,-6.2948,335.0698,False
2023-09-28,G1,Panserraikos,Giannina,home,0.5967,1.676,2.2,0.3127,0.0528,0.04,23.749,28.4988,622.2245,True
2023-09-28,SP1,Osasuna,Ath Madrid,away,0.5261,1.901,2.15,0.1311,0.0534,0.0285,9.5495,10.9819,346.0517,True
2023-09-29,T1,Samsunspor,Gaziantep,home,0.5999,1.667,1.85,0.1099,0.0704,0.03232,16.3838,-16.3838,490.5406,False
2023-09-30,E0,Aston Villa,Brighton,home,0.4398,2.274,2.55,0.1214,0.051,0.01958,8.897,13.7904,468.1839,True
2023-09-30,P1,Vizela,Portimonense,home,0.6595,1.516,1.75,0.1541,0.0794,0.04,66.668,-66.668,1600.033,False
2023-09-30,N1,Utrecht,Almere City,home,0.7234,1.382,1.55,0.1213,0.0618,0.04,30.1933,-30.1933,724.6382,False
2023-09-30,E0,Tottenham,Liverpool,away,0.55,1.818,2.15,0.1826,0.0599,0.03969,18.7803,-18.7803,454.3935,False
2023-09-30,D1,Heidenheim,Union Berlin,home,0.4966,2.014,3.0,0.4897,0.0556,0.04,30.3667,60.7334,819.9003,True
2023-09-30,D1,RB Leipzig,Bayern Munich,home,0.4899,2.041,3.4,0.6656,0.0558,0.04,32.796,-32.796,787.1043,False
2023-09-30,SP1,Girona,Real Madrid,home,0.4076,2.454,3.5,0.4265,0.0485,0.04,13.3316,-13.3316,319.9578,False
2023-09-30,T1,Trabzonspor,Pendikspor,home,0.8002,1.25,1.5,0.2003,0.0714,0.04,18.8942,9.4471,481.8034,True
2023-09-30,SP1,Getafe,Villarreal,home,0.4415,2.265,2.9,0.2803,0.052,0.03688,12.7624,-12.7624,333.2894,False
2023-09-30,T1,Sivasspor,Hatayspor,home,0.5741,1.742,2.0,0.1483,0.0719,0.03707,18.1843,-18.1843,472.3562,False
2023-10-01,P1,Arouca,Chaves,home,0.6388,1.565,1.8,0.1498,0.0714,0.04,64.0013,-64.0013,1536.0317,False
2023-10-01,I1,Atalanta,Juventus,home,0.4598,2.175,2.5,0.1495,0.0513,0.02492,12.9258,-12.9258,505.7661,False
2023-10-01,I1,Udinese,Genoa,away,0.5524,1.81,3.2,0.7678,0.0552,0.04,21.6122,-21.6122,518.6919,False
2023-10-01,N1,Excelsior,Sparta Rotterdam,away,0.5816,1.719,2.05,0.1922,0.0686,0.04,28.9855,-28.9855,695.6527,False
2023-10-01,E0,Nott'm Forest,Brentford,away,0.496,2.016,2.7,0.3392,0.0566,0.04,18.7274,-18.7274,449.4565,False
2023-10-01,T1,Ad. Demirspor,Alanyaspor,home,0.6847,1.461,1.73,0.1845,0.059,0.04,19.2721,14.0687,495.872,True
2023-10-01,F1,Le Havre,Lille,home,0.507,1.972,4.0,1.0282,0.0485,0.04,30.3166,-30.3166,727.5978,False
2023-10-01,F1,Rennes,Nantes,home,0.7289,1.372,1.53,0.1151,0.0497,0.04,29.6872,15.7342,757.9144,True
2023-10-01,SP1,Almeria,Granada,home,0.6153,1.625,1.95,0.1998,0.0573,0.04,12.7983,-12.7983,307.1595,False
2023-10-01,T1,Karagumruk,Kasimpasa,home,0.5567,1.796,2.3,0.2805,0.0653,0.04,19.8349,-19.8349,476.0371,False
2023-10-01,N1,Heracles,Zwolle,home,0.5165,1.936,2.2,0.1362,0.0628,0.02838,19.7426,23.6911,719.3438,True
2023-10-02,E0,Fulham,Chelsea,home,0.439,2.278,3.6,0.5806,0.0513,0.04,17.9783,-17.9783,431.4783,False
2023-10-02,SP1,Las Palmas,Celta,draw,0.5337,1.874,3.2,0.7077,0.0458,0.04,12.2864,-12.2864,294.8731,False
2023-10-02,I1,Fiorentina,Cagliari,home,0.7906,1.265,1.5,0.1858,0.0476,0.04,20.2306,10.1153,515.8814,True
2023-10-03,E0,Luton,Burnley,home,0.4466,2.239,2.9,0.2952,0.0584,0.03884,16.7586,-16.7586,414.7197,False
2023-10-06,N1,Volendam,Utrecht,home,0.4076,2.453,3.8,0.5489,0.0596,0.04,28.7738,80.5665,799.9104,True
2023-10-06,T1,Alanyaspor,Karagumruk,away,0.4296,2.328,3.2,0.3746,0.1004,0.04,19.0415,-19.0415,456.9957,False
2023-10-06,P1,Moreirense,Boavista,home,0.6037,1.656,1.83,0.1048,0.1183,0.03156,48.4772,-48.4772,1487.5546,False
2023-10-06,F1,Strasbourg,Nantes,home,0.5024,1.99,2.2,0.1054,0.0564,0.02195,15.9708,-15.9708,711.627,False
2023-10-06,D1,M'gladbach,Mainz,home,0.6747,1.482,2.05,0.3832,0.0486,0.04,31.4842,-31.4842,755.6201,False
2023-10-07,P1,Farense,Vizela,home,0.7154,1.398,2.05,0.4666,0.0896,0.04,57.1221,-57.1221,1370.9303,False
2023-10-07,SP1,Sevilla,Vallecano,home,0.5979,1.672,1.85,0.1061,0.0564,0.03121,8.9153,-8.9153,276.7401,False
2023-10-07,SP1,Mallorca,Valencia,home,0.475,2.105,2.5,0.1875,0.0458,0.03126,9.2177,-9.2177,285.6554,False
2023-10-07,T1,Buyuksehyr,Gaziantep,home,0.656,1.524,1.75,0.148,0.1054,0.04,18.2798,13.7099,470.7055,True
2023-10-07,D1,Dortmund,Union Berlin,home,0.7071,1.414,1.57,0.1102,0.0584,0.04,30.2248,17.2281,772.8483,True
2023-10-07,F1,Reims,Monaco,home,0.4816,2.076,2.6,0.2523,0.0546,0.03941,28.0452,-28.0452,683.5818,False
2023-10-07,P1,Chaves,Gil Vicente,away,0.5281,1.893,2.6,0.3731,0.1005,0.04,59.5022,-59.5022,1428.0524,False
2023-10-07,E0,Fulham,Sheffield United,home,0.7172,1.394,1.62,0.1618,0.0471,0.04,16.5888,10.285,425.0047,True
2023-10-07,B1,Westerlo,Kortrijk,home,0.635,1.575,1.8,0.1429,0.0687,0.04,21.0,16.8,541.8009,True
2023-10-08,T1,Rizespor,Samsunspor,home,0.6299,1.587,2.1,0.3229,0.0917,0.04,18.1404,19.9545,473.4651,True
2023-10-08,T1,Hatayspor,Konyaspor,away,0.481,2.079,2.55,0.2265,0.0952,0.03653,17.1949,-17.1949,453.5107,False
2023-10-08,E0,West Ham,Newcastle,away,0.6168,1.621,2.1,0.2952,0.0554,0.04,16.5011,-16.5011,396.0255,False
2023-10-08,E0,Wolves,Aston Villa,away,0.6619,1.511,2.1,0.39,0.056,0.04,15.841,-15.841,380.1845,False
2023-10-08,SP1,Alaves,Betis,away,0.5077,1.97,2.6,0.3201,0.0495,0.04,11.0696,-11.0696,265.6705,False
2023-10-08,N1,Ajax,AZ Alkmaar,away,0.5733,1.744,2.9,0.6627,0.0524,0.04,33.1611,63.0061,892.0332,True
2023-10-08,I1,Cagliari,Roma,away,0.6635,1.507,1.83,0.2143,0.06,0.04,21.454,17.8068,554.1566,True
2023-10-08,I1,Frosinone,Verona,home,0.4931,2.028,2.35,0.1587,0.0511,0.02939,15.1618,20.4684,536.3498,True
2023-10-08,F1,Rennes,Paris SG,home,0.4688,2.133,3.4,0.5939,0.0597,0.04,27.3433,-27.3433,656.2385,False
2023-10-08,N1,For Sittard,Twente,away,0.6237,1.603,1.91,0.1912,0.0513,0.04,31.9964,29.1167,829.0271,True
2023-10-08,E0,Brighton,Liverpool,away,0.5186,1.928,2.2,0.1409,0.051,0.02936,12.4781,-12.4781,412.5266,False
2023-10-08,P1,Famalicao,Guimaraes,home,0.5296,1.888,2.4,0.271,0.1096,0.04,54.8372,-54.8372,1316.0931,False
2023-10-21,T1,Gaziantep,Antalyaspor,away,0.6064,1.649,2.5,0.516,0.0971,0.04,18.9386,-18.9386,454.5265,False
2023-10-21,D1,Hoffenheim,Ein Frankfurt,home,0.5397,1.853,2.1,0.1334,0.056,0.03032,23.4328,-23.4328,749.4155,False
2023-10-21,B1,Charleroi,Antwerp,away,0.5794,1.726,2.15,0.2457,0.0717,0.04,21.672,-21.672,520.1288,False
2023-10-21,E0,Brentford,Burnley,home,0.7664,1.305,1.83,0.4025,0.0512,0.04,15.767,13.0866,407.2619,True
2023-10-21,F1,Nice,Marseille,home,0.4952,2.02,2.4,0.1884,0.053,0.03364,22.0759,30.9062,687.1448,True
2023-10-21,E0,Chelsea,Arsenal,away,0.5391,1.855,2.25,0.2129,0.0511,0.04,15.2074,-15.2074,364.9771,False
2023-10-21,E0,Bournemouth,Wolves,away,0.462,2.164,3.0,0.386,0.0476,0.04,14.5991,29.1982,394.1753,True
2023-10-21,SP1,Celta,Ath Madrid,away,0.6158,1.624,2.1,0.2932,0.0476,0.04,10.6268,11.6895,277.36,True
2023-10-22,E0,Aston Villa,West Ham,home,0.6512,1.536,1.85,0.2047,0.0683,0.04,16.2905,13.8469,421.1088,True
2023-10-22,SP1,Villarreal,Alaves,home,0.7261,1.377,1.7,0.2343,0.0549,0.04,11.0944,-11.0944,266.2656,False
2023-10-22,F1,Nantes,Montpellier,away,0.4908,2.037,2.4,0.1779,0.0496,0.03178,21.8375,-21.8375,665.3073,False
2023-10-22,I1,Salernitana,Cagliari,home,0.5605,1.784,2.2,0.2332,0.0528,0.04,22.1663,-22.1663,531.9904,False
2023-10-22,N1,Excelsior,Zwolle,home,0.4841,2.066,2.3,0.1135,0.0484,0.02182,19.4642,-19.4642,872.569,False
2023-10-22,T1,Samsunspor,Buyuksehyr,away,0.5232,1.911,2.9,0.5172,0.0826,0.04,18.1811,-18.1811,436.3455,False
2023-10-22,D1,Heidenheim,Augsburg,home,0.6125,1.633,2.45,0.5006,0.051,0.04,29.9766,-29.9766,719.4389,False
2023-10-22,N1,Heracles,Twente,away,0.7154,1.398,1.57,0.1231,0.0497,0.04,34.9028,-34.9028,837.6662,False
2023-10-27,SP1,Girona,Celta,home,0.7399,1.351,1.7,0.2579,0.0486,0.04,10.6506,7.4554,273.721,True
2023-10-27,P1,Arouca,Moreirense,away,0.4535,2.205,2.88,0.3061,0.0597,0.04,52.6437,98.9702,1415.0633,True
2023-10-27,D1,Bochum,Mainz,home,0.4354,2.297,2.7,0.1755,0.0656,0.02581,18.5687,-18.5687,700.8702,False
2023-10-28,I1,Sassuolo,Bologna,away,0.4927,2.03,2.63,0.2957,0.059,0.04,21.2796,-21.2796,510.7107,False
2023-10-28,T1,Ad. Demirspor,Konyaspor,home,0.6983,1.432,1.62,0.1313,0.0673,0.04,17.8238,11.0508,456.6468,True
2023-10-28,D1,M'gladbach,Heidenheim,home,0.6288,1.59,1.8,0.1318,0.0556,0.04,26.9134,21.5307,694.3661,True
2023-10-28,N1,Sparta Rotterdam,Waalwijk,home,0.6744,1.483,1.75,0.1802,0.0486,0.04,33.5066,25.13,862.7962,True
2023-10-28,D1,Stuttgart,Hoffenheim,home,0.7054,1.418,1.85,0.3051,0.0537,0.04,28.0348,-28.0348,672.8354,False
2023-10-28,P1,Portimonense,Estoril,away,0.4024,2.485,2.75,0.1067,0.0659,0.01524,21.5656,-21.5656,1393.4977,False
2023-10-28,T1,Rizespor,Galatasaray,away,0.7327,1.365,1.53,0.121,0.0512,0.04,17.4538,9.2505,445.596,True
2023-10-28,N1,Almere City,Go Ahead Eagles,away,0.5057,1.977,2.6,0.3149,0.0424,0.04,34.5118,-34.5118,828.2844,False
2023-10-28,E0,Wolves,Newcastle,away,0.6924,1.444,1.75,0.2117,0.0595,0.04,16.8444,-16.8444,404.2645,False
2023-10-29,I1,Cagliari,Frosinone,away,0.5838,1.713,3.2,0.868,0.0503,0.04,19.6113,-19.6113,470.671,False
2023-10-29,F1,Lille,Monaco,home,0.5098,1.961,2.25,0.1472,0.0559,0.02943,19.58,24.475,689.7823,True
2023-10-29,SP1,Vallecano,Sociedad,away,0.4864,2.056,2.38,0.1576,0.0552,0.02856,7.8175,-7.8175,265.9035,False
2023-10-29,I1,Monza,Udinese,home,0.5862,1.706,2.0,0.1724,0.0556,0.04,20.4284,-20.4284,490.2823,False
2023-10-29,E0,West Ham,Everton,home,0.5784,1.729,2.15,0.2435,0.0539,0.04,16.1706,-16.1706,388.0939,False
2023-10-29,T1,Ankaragucu,Samsunspor,home,0.7099,1.409,2.3,0.6327,0.0761,0.04,18.2659,23.7456,480.3924,True
2023-10-29,P1,Rio Ave,Farense,away,0.4917,2.034,3.0,0.4751,0.0565,0.04,55.7399,111.4798,1504.9775,True
2023-10-29,I1,Inter,Roma,home,0.7047,1.419,1.62,0.1416,0.0491,0.04,18.8268,11.6726,482.3437,True
2023-11-03,D1,Darmstadt,Bochum,home,0.5023,1.991,2.3,0.1554,0.0487,0.02988,20.7477,-20.7477,673.6185,False
2023-11-04,E0,Everton,Brighton,away,0.5583,1.791,2.2,0.2283,0.0549,0.04,17.211,-17.211,413.064,False
2023-11-04,T1,Istanbulspor,Pendikspor,home,0.5271,1.897,2.5,0.3177,0.0578,0.04,19.2157,-19.2157,461.1767,False
2023-11-04,E0,Brentford,West Ham,home,0.5969,1.675,2.05,0.2236,0.0513,0.04,15.5238,16.2999,404.3938,True
2023-11-04,E0,Burnley,Crystal Palace,away,0.5335,1.875,2.6,0.387,0.0559,0.04,16.1758,25.8812,430.275,True
2023-11-04,B1,Oud-Heverlee Leuven,Westerlo,home,0.5384,1.857,2.1,0.1306,0.0617,0.02968,15.4374,-15.4374,504.6914,False
2023-11-04,E0,Newcastle,Arsenal,home,0.4971,2.012,2.8,0.3918,0.0543,0.04,15.8617,28.551,425.0924,True
2023-11-04,D1,Mainz,RB Leipzig,away,0.7487,1.336,1.6,0.198,0.037,0.04,26.9447,-26.9447,646.6737,False
2023-11-04,E0,Sheffield United,Wolves,away,0.6905,1.448,2.0,0.3811,0.0489,0.04,16.5226,-16.5226,396.5415,False
2023-11-04,T1,Samsunspor,Hatayspor,away,0.4526,2.209,3.2,0.4484,0.0612,0.04,18.4471,-18.4471,442.7296,False
2023-11-05,E0,Nott'm Forest,Aston Villa,away,0.6456,1.549,1.85,0.1944,0.0453,0.04,17.0037,-17.0037,408.0887,False
2023-11-05,N1,Zwolle,For Sittard,home,0.5128,1.95,2.2,0.1282,0.0528,0.0267,21.2306,25.4767,820.6297,True
2023-11-05,N1,Sparta Rotterdam,Almere City,home,0.6636,1.507,1.67,0.1081,0.0488,0.04,33.1314,-33.1314,795.153,False
2023-11-05,I1,Cagliari,Genoa,away,0.491,2.037,2.7,0.3256,0.0532,0.04,19.2937,-19.2937,463.0499,False
2023-11-05,P1,Rio Ave,Boavista,away,0.5063,1.975,2.63,0.3316,0.0679,0.04,63.9314,-63.9314,1534.3547,False
2023-11-05,P1,Moreirense,Guimaraes,home,0.5039,1.985,2.55,0.2849,0.0754,0.04,60.1991,93.3086,1598.2861,True
2023-11-05,B1,St. Gilloise,Club Brugge,home,0.4965,2.014,2.25,0.1171,0.0556,0.02342,11.8199,14.7748,519.4662,True
2023-11-05,T1,Sivasspor,Ad. Demirspor,away,0.5565,1.797,2.3,0.28,0.0622,0.04,17.0008,-17.0008,408.0196,False
2023-11-05,T1,Konyaspor,Karagumruk,away,0.427,2.342,3.3,0.4091,0.0733,0.04,17.7092,-17.7092,425.0204,False
2023-11-05,SP1,Villarreal,Ath Bilbao,home,0.4221,2.369,2.8,0.1817,0.0516,0.02524,6.7114,-6.7114,259.1921,False
2023-11-06,I1,Frosinone,Empoli,home,0.6229,1.605,2.0,0.2457,0.0556,0.04,18.522,18.522,481.5719,True
2023-11-06,T1,Gaziantep,Rizespor,away,0.4875,2.051,3.1,0.5113,0.0701,0.04,16.3208,-16.3208,391.6988,False
2023-11-06,P1,Farense,Arouca,home,0.6315,1.584,2.2,0.3893,0.0701,0.04,61.3742,73.649,1608.0037,True
2023-11-06,E0,Tottenham,Chelsea,home,0.5959,1.678,2.0,0.1917,0.0524,0.04,16.3235,-16.3235,391.7652,False
2023-11-10,B1,Westerlo,St Truiden,home,0.4822,2.074,2.6,0.2538,0.0633,0.03966,20.602,-20.602,498.8642,False
2023-11-10,T1,Ankaragucu,Antalyaspor,home,0.4673,2.14,2.38,0.1122,0.0799,0.02032,8.1663,-8.1663,393.7167,False
2023-11-10,T1,Trabzonspor,Konyaspor,home,0.6784,1.474,1.65,0.1194,0.0727,0.04,15.668,10.1842,401.883,True
2023-11-11,T1,Alanyaspor,Gaziantep,home,0.5457,1.833,2.2,0.2005,0.0612,0.04,15.7487,-15.7487,377.9681,False
2023-11-11,P1,Estrela,Moreirense,away,0.447,2.237,2.7,0.2068,0.058,0.03041,48.8994,83.129,1691.1327,True
2023-11-11,D1,Bochum,FC Koln,home,0.4495,2.224,2.45,0.1014,0.0495,0.01748,11.3039,-11.3039,635.3699,False
2023-11-11,SP1,Granada,Getafe,away,0.4217,2.371,3.0,0.2652,0.0559,0.03315,8.5922,-8.5922,250.5999,False
2023-11-11,SP1,Vallecano,Girona,away,0.462,2.165,2.4,0.1087,0.0496,0.01941,4.8641,6.8098,257.4097,True
2023-11-11,N1,Vitesse,Heerenveen,home,0.4646,2.153,2.38,0.1057,0.0507,0.01914,16.3959,-16.3959,840.235,False
2023-11-11,N1,Waalwijk,Go Ahead Eagles,away,0.4939,2.025,2.38,0.1755,0.0452,0.03179,26.0878,36.0012,856.6309,True
2023-11-11,B1,Eupen,RWD Molenbeek,home,0.4283,2.335,2.63,0.1266,0.0665,0.01941,9.683,-9.683,489.1813,False
2023-11-11,E0,Bournemouth,Newcastle,away,0.8183,1.222,1.73,0.4157,0.0386,0.04,15.6706,-15.6706,376.0946,False
2023-11-11,I1,Monza,Torino,home,0.4708,2.124,2.5,0.177,0.0559,0.0295,14.2064,-14.2064,467.3655,False
2023-11-12,I1,Lazio,Roma,home,0.4323,2.313,3.0,0.297,0.0469,0.03713,17.3533,-17.3533,450.0123,False
2023-11-12,P1,Gil Vicente,Rio Ave,home,0.5863,1.706,2.0,0.1726,0.0556,0.04,74.1393,-74.1393,1779.3421,False
2023-11-12,T1,Pendikspor,Samsunspor,home,0.5206,1.921,2.9,0.5097,0.097,0.04,15.1187,28.7256,406.6936,True
2023-11-12,F1,Rennes,Lyon,home,0.6485,1.542,1.73,0.1219,0.0471,0.04,27.5913,-27.5913,662.191,False
2023-11-12,F1,Lens,Marseille,home,0.4951,2.02,2.25,0.1141,0.0511,0.02281,15.1046,18.8807,681.0717,True
2023-11-12,P1,Benfica,Sp Lisbon,home,0.4906,2.039,2.25,0.1037,0.0719,0.02075,36.9213,46.1517,1825.4938,True
2023-11-12,P1,Boavista,Farense,away,0.4225,2.367,3.4,0.4365,0.0597,0.04,67.6453,162.3487,1853.4814,True
2023-11-12,I1,Udinese,Atalanta,away,0.6062,1.65,2.0,0.2124,0.0524,0.04,18.0005,-18.0005,432.0118,False
2023-11-24,B1,St Truiden,Antwerp,away,0.6415,1.559,1.85,0.1867,0.0763,0.04,19.5673,-19.5673,469.614,False
2023-11-25,D1,Wolfsburg,RB Leipzig,away,0.5921,1.689,1.91,0.1309,0.0513,0.03597,22.8543,-22.8543,612.5156,False
2023-11-25,T1,Istanbulspor,Hatayspor,home,0.4003,2.498,3.25,0.301,0.0669,0.03344,14.9054,33.5372,479.2734,True
2023-11-25,E0,Newcastle,Chelsea,home,0.6218,1.608,2.55,0.5855,0.0581,0.04,15.6756,24.2972,416.1878,True
2023-11-25,I1,Atalanta,Napoli,home,0.4084,2.448,2.7,0.1028,0.0447,0.01512,6.532,-6.532,425.4798,False
2023-11-25,E0,Burnley,West Ham,away,0.6693,1.494,2.05,0.3721,0.0676,0.04,15.0438,15.796,391.8906,True
2023-11-25,T1,Gaziantep,Ankaragucu,away,0.4877,2.05,3.4,0.6583,0.0534,0.04,16.2677,39.0426,445.7362,True
2023-11-26,N1,Sparta Rotterdam,Utrecht,home,0.6314,1.584,2.38,0.5027,0.063,0.04,33.6094,-33.6094,806.6256,False
2023-11-26,N1,Nijmegen,Go Ahead Eagles,away,0.4463,2.241,2.75,0.2273,0.0581,0.03247,26.1911,-26.1911,780.4344,False
2023-11-26,N1,Almere City,Heracles,home,0.609,1.642,1.91,0.1631,0.0569,0.04,31.2174,-31.2174,749.2171,False
2023-11-26,SP1,Villarreal,Osasuna,home,0.5416,1.846,2.15,0.1644,0.0539,0.03574,9.1998,10.5798,267.9895,True
